X,Y
1127968.614408336,4897035.661966907
1117303.239752564,4880936.329274391
1171613.0351578812,4890841.299939331
821416.8093037319,4469782.88014556
826178.9446728305,4477674.957582428
826178.9446728305,4477674.957582428
829021.520008929,4479964.167429947
839560.1351645938,4482465.213852579
803592.6735498282,4453309.70600119
860428.7145368177,4475163.534817532
844094.7475098778,4479598.408062725
856503.0320925934,4478932.773132663
823959.5572005375,4500452.424911176
816344.4436899681,4493237.849091212
825313.3145607023,4453801.387334212
825373.2067761784,4453432.540113867
843129.4611033686,4467162.71751687
890091.924719007,4453995.54904686
890712.3136428335,4453266.015169643
755559.6579659657,4469304.123653665
812672.552754958,4446320.857094705
818722.1819774124,4454262.127501935
818722.1819774124,4454262.127501935
820213.3154819263,4454460.693087443
881143.0860097283,4501397.531060231
857262.2403211015,4519338.634911659
849562.7791042796,4505960.060538781
867239.7673296634,4471498.070338126
866764.4808738467,4470266.200023264
893683.9503896345,4485458.85365596
892189.1931930371,4478016.004042627
857411.1886270719,4434715.01435009
868032.6163002484,4458496.98091162
858371.9978716786,4495490.76494253
866231.6877781464,4500646.9544998985
794380.7722793629,4481177.914211222
797666.8778622397,4486560.908505522
820044.3460750361,4529349.281955956
818647.7693211603,4529108.026898969
812140.2985676775,4527070.708624327
824490.0252678372,4573106.460922077
817407.6204174309,4570865.458986105
820632.1302323886,4566122.540571266
828296.0891946463,4575704.864225279
848370.3377764012,4557979.261098702
838025.5828599553,4553812.160444658
840109.8750228545,4576630.492496742
842762.0193531003,4567342.127944108
837887.9550354242,4554333.469755163
836333.6517160445,4524780.672528727
846643.0740531653,4595752.937048464
852548.5026318155,4600634.250418816
870066.6774519362,4589652.665837627
864497.4651515211,4579395.624680155
847681.6755273532,4601440.5926506445
862571.4802912198,4609968.843686124
863080.775704323,4613387.912714236
858177.2627144681,4601239.3127595475
852212.9241129828,4583153.983943249
862973.2485186956,4554113.210270379
876098.9004937074,4588087.122795667
877299.2993125601,4536168.733792029
878225.8681690383,4536399.708132374
873582.6413580013,4527249.960628783
873441.5117078851,4527232.467588594
893934.0791873486,4526526.981249651
893134.4128834587,4530853.984542066
920905.3203981483,4540127.5998997865
928713.3185186059,4549433.136675097
920313.6261752747,4541004.861611069
917458.8729880574,4538932.482644785
913790.543465265,4541448.517561141
930797.0833351741,4538205.620661445
910653.6745879417,4520789.473419996
905501.3274410908,4518839.109759681
891040.4492646604,4570016.510732298
809044.2677339698,4516572.40685134
823717.5330350038,4507295.03613451
806208.7320633668,4507875.069891263
793045.9422890804,4505590.610220636
833091.8347861579,4515750.992784441
831729.013463155,4512767.991934555
823349.9668906146,4509538.862301637
826136.2998898699,4505824.824234929
872758.4833199426,4731474.598785537
879682.0956564277,4729326.030507603
868269.9417625907,4724658.002842793
882229.325436072,4724032.289671107
890628.7237457997,4754724.645869329
883757.9125512466,4752557.156709661
894196.3506997329,4792036.347761442
899943.5761795458,4777116.07110486
837074.5377355528,4716056.320415422
916999.5346531307,4702943.338961606
906901.1141989563,4757763.445665701
901972.7479239638,4751887.957757965
914698.4167372852,4745829.18651122
809330.856335837,4714089.136924068
897551.2946122917,4701706.991108207
900913.8466720827,4710791.435049348
897818.3891492543,4701983.974491256
878750.0208726785,4697241.178599528
922715.4067020853,4761320.5757071255
937659.4671027969,4761451.419485659
936060.7174351495,4763381.054827516
843169.9550978865,4690906.178855337
851803.7049519297,4673944.223684191
872268.0294898796,4683196.177387344
882349.406097648,4682850.579245492
912771.9629928115,4787058.762500488
804228.7372472993,4932134.989599089
776187.1426367731,4921100.268320636
768393.4428547504,5042528.988084524
791466.0252404684,4827889.452660106
884338.4280535049,4893625.069291574
1035553.4476310622,4983057.482125706
950565.8014218473,5099009.457889901
1003563.9647751579,4690935.4491537195
1006486.3596243834,4686746.992804496
1006020.3583512716,4689337.734516627
1008565.8142966663,4687246.082126025
1009930.1911131318,4688882.000066021
1009777.6191259047,4689039.523422264
1003235.5506839894,4690549.932403102
998619.2122423337,4692280.5308252955
1001882.2574985657,4678092.0301170945
983565.8655956222,4692552.046927563
1024263.5024892354,4677869.013292196
1019331.9162343168,4681469.408044445
1018732.7254918304,4695325.929129409
997853.8742778837,4685263.305631867
1004705.4579053015,4704729.978229976
995967.7928255802,4685316.764413552
982997.8858735607,4694252.475815391
1010784.3805198607,4704192.282764042
1007031.4235135947,4698768.337408632
1010805.2236468083,4688303.502099028
995705.1416123016,4685057.421816607
980409.9387041187,4680990.797286167
981484.5261839876,4694324.437348349
976380.2082660336,4692671.04836091
1000602.3708875612,4681886.841647515
1010988.3303382739,4689225.15663918
1003877.3678260251,4727238.39959746
999322.4853023386,4727584.391485352
989391.9794317383,4700242.0732764015
1001619.6422004573,4727698.673255622
1006280.5077433956,4727862.550133092
1013143.2634576182,4722037.244490929
1001157.9349837129,4727698.031414429
1002216.4833338017,4707627.159686606
982695.1625778755,4643521.425510877
985116.6022000422,4640627.746514224
985699.969242588,4639943.518815154
985793.2113245327,4640668.943488682
1060077.5424297093,4681094.369810979
1050394.3047624424,4675664.66037075
1041411.7887642172,4662019.768651626
1038577.6658206217,4667701.880054236
1038577.6658206217,4667701.880054236
1038577.6658206217,4667701.880054236
1044640.6609999586,4669485.371483168
1039545.7764185928,4671560.596889235
1043948.2945986089,4669404.89085875
1039719.4213930907,4673939.901898517
1039529.2565929428,4671371.588850963
1036533.450321234,4650412.768732796
1044349.6061485056,4669447.388620249
916893.5504373617,4691862.559839853
912351.7132873208,4696894.723760753
916574.808741948,4687016.526881838
916934.6754413275,4691919.073061261
912694.4664768288,4696485.336510202
986482.6233877331,4658978.407432067
993574.1960268694,4661129.763283782
996027.6437936239,4661217.561143825
1021873.655720449,4663677.354993237
945388.4282628502,4668934.348562356
950709.455843456,4685482.730348446
926468.3812786895,4666766.017240337
942956.2845527335,4668429.39416715
942956.2845527335,4668429.39416715
957611.6669089764,4672487.701338049
933091.7620989173,4662283.416120921
944535.9585508698,4661724.872974921
945917.6125733819,4668297.658347386
952469.1031669297,4670059.817283328
940637.7076049789,4675156.062187832
944960.5011543747,4663481.717000686
947806.4306186938,4665051.2429042095
1027783.8667178011,4674461.680930638
1029404.0882629798,4673208.717470524
1031094.3407379753,4676812.070095907
1027395.4571360478,4673817.840466223
1027804.0805076072,4674660.606560145
1027484.5592860713,4674283.752253727
1027467.3164804307,4671960.4700972345
1025941.7649054632,4668156.223262486
984239.071028931,4658475.716344025
962182.8865569574,4654353.844631098
974837.8456603916,4655574.315316735
984085.4750926427,4672569.888668906
987530.1987710523,4662230.339847188
986271.3986988234,4663195.094728736
953934.4750810656,4650007.853838715
987070.9687814583,4661767.377881497
959726.319569184,4652249.378501074
956057.6538866472,4660748.658419693
932688.7731656656,4744089.580182051
938001.603841142,4740714.707896243
934322.6901337246,4727770.829795952
946124.5587095922,4732966.038261105
935958.4689119982,4730427.579210451
1080659.5223278063,4698090.322178755
1057658.713189139,4703406.645082167
1080024.6925852397,4699149.273699961
1038349.765759713,4708647.692494428
1031864.1300581576,4717605.456989392
1057729.8434230187,4703326.463522377
1044994.4192400574,4710613.533059642
971700.8717741823,4699055.606336784
933848.9827442974,4693746.508895008
960143.1220083494,4708775.961292717
952669.2679058209,4702058.491149091
950033.7487214541,4702715.247789642
954641.3107610757,4691982.102474125
963998.6918365775,4705651.976958917
958072.610059556,4707570.501292264
938759.2748955801,4703319.941664801
963114.6755199697,4702337.456451732
958885.3658392818,4708302.204041239
945393.1977399174,4704974.898964936
941862.342444947,4794813.839376647
960595.4283752737,4798677.59983733
989097.5022931594,4842280.900160963
968901.3120752246,4713344.308871687
969843.8975438443,4719721.513082805
948160.8724377116,4749058.061760376
950514.8774662088,4747342.665528047
979639.1686793345,4768415.111320659
951957.9571699136,4767710.098226123
991691.7150354007,4776910.943051176
982652.8917741412,4774987.060026328
974440.2180902332,4865572.87109114
919389.5428088435,4622018.677159811
914439.4748701939,4624159.734275954
917752.0463196103,4616145.345166609
911249.3436929025,4617299.977390108
909502.7381428381,4572759.829601908
904098.1819046525,4591318.308059582
920584.8168254597,4593188.267328014
919371.7235465001,4589024.628808242
920489.4886452777,4592026.423418048
921347.8104680373,4621787.636650307
941575.9492335917,4630579.35412347
928496.4861829871,4651816.327530972
906791.609657086,4668115.442120615
903643.8734379445,4667037.362711474
919025.3391893138,4663561.225610532
889709.2059448152,4660944.129295674
893631.3506665794,4666829.316046883
897326.7000346553,4668246.005166637
897039.6665612466,4668147.003124393
936029.8568592756,4565101.054808096
939543.7254090649,4577292.654815704
938205.4181299597,4599248.4001511345
961668.2379498035,4615664.407193351
943701.2737182985,4606056.966114177
962083.9472808394,4615835.175005159
943646.6900328355,4605649.993971132
939285.4137837783,4599249.174448821
970353.4401704955,4618872.238184936
982612.340749172,4650865.343384296
950531.1922453579,4633829.910347615
951181.2626168348,4634972.54264791
949517.7824505212,4634165.336345119
885359.820270661,4618629.658089403
886951.9170343112,4621045.124406809
897425.7921391759,4624849.163510652
1464147.9944186627,5158652.553156415
1466082.667269671,5160717.779908324
1466342.955742346,5164700.282081821
1466923.870918073,5164526.658141029
1469825.1504672575,5162854.836212802
1470053.210944526,5162893.535327597
1468705.8283801512,5167543.753707693
1461167.2676659299,5162608.153398299
1460860.5773122031,5162184.901687418
1465626.1710624248,5142231.221837873
1458464.1159893826,5147005.002249757
1470408.5096929562,5138027.076092509
1462067.8583984594,5143737.302227008
1458677.5454105348,5146027.125322733
1461907.2839514469,5148963.195206368
1455852.9484078004,5148668.105452658
1462201.740177195,5142802.403293712
1461989.6722413446,5145441.261510519
1461244.1451318506,5143331.817246297
1456107.7927158212,5149063.843194418
1473251.5839175992,5151056.2499775
1466198.68245728,5171488.376038565
1472941.1872390455,5153599.046065715
1478435.473712049,5165282.673321118
1471283.691254033,5177603.007909144
1473613.3187754091,5152943.372329256
1467634.0936676355,5152532.247183588
1473206.5730560212,5147994.910641306
1464620.192806378,5151451.925508058
1470935.955520701,5176980.427492645
1472377.5057927866,5179373.693556078
1472729.6615711479,5174850.976853687
1473431.8219471474,5159744.94791112
1464717.1480284166,5151382.045456469
1471134.8986183712,5177412.908522397
1474093.827537621,5158148.617642386
1456949.6711215186,5184000.166279479
1453099.1460487794,5183186.514186483
1462509.360915092,5176091.751195551
1467552.7954832357,5178934.116050738
1457539.9992771996,5173609.678504724
1461859.5570555115,5175516.763841154
1457674.4774269923,5173640.442463557
1466552.3496911947,5178385.5504939165
1472059.2627874555,5179697.391676408
1462737.4564384348,5175984.499843861
1454751.97441545,5181707.661293065
1447952.2688134604,5147730.620621072
1461345.4801738125,5172120.017107986
1442488.2392592095,5144098.4096369045
1455724.515377413,5174634.7852194635
1451504.0769676245,5163479.343530011
1445810.5263783664,5167882.734600957
1452850.8604453478,5159845.509472922
1455673.0978943394,5172566.374736427
1464365.0692563101,5169402.756569174
1444643.7321098084,5155526.488157988
1448591.7205006343,5160715.516545016
1453266.7036025226,5151831.234030906
1447109.6070126593,5164706.542273636
1448042.5319950162,5157639.151075528
1449304.3388645921,5160397.790519636
1450454.005644274,5150197.997413863
1452886.3891396616,5166489.8722907
1451671.7361874387,5156435.478264917
1448909.4760556873,5153074.295210678
1452886.4668653435,5166489.890536691
1447751.1561587343,5164420.714675825
1450974.7918605541,5155655.307657817
1450965.732942967,5155608.365485017
1447745.215048397,5157967.197513442
1449716.0828861187,5156800.641455293
1440485.5978009638,5145405.030992969
1446977.3193703783,5148824.701468156
1453204.3848413003,5151240.457514377
1450220.395828313,5155977.966604956
1449489.437057454,5163120.661726802
1446130.841890887,5150680.513327685
1420483.0328301457,5117200.7798795905
1432732.4828984723,5130416.682273676
1427736.6994415368,5117694.530630327
1415191.6665686977,5112137.126479069
1438930.8327928737,5137170.841021616
1415526.9490499925,5086463.340486619
1416144.0965622072,5127188.340667778
1418950.7709802722,5118271.151348075
1427244.4328914843,5120220.683500334
1415645.2239387946,5116062.389907021
1415864.6867151775,5127157.370334678
1414803.0829445685,5118523.687126065
1423007.8906009225,5131211.5985113
1408673.3883400797,5126856.384311685
1431788.8261257524,5142438.923510171
1431424.7437101104,5279233.349274269
1431266.792004891,5265749.927079609
1427613.3372969555,5266776.270664826
1443949.099851707,5264584.71618574
1417233.0907787418,5229777.689053202
1427994.8726121117,5230107.426548834
1459073.8008816976,5244082.6832868345
1422818.9692430675,5215592.712851712
1445956.5087105518,5226182.821403954
1440733.7097271828,5215467.6019346025
1451956.2765106566,5210050.453205929
1454702.0850405996,5204905.645176082
1412943.0963591218,5172585.084230106
1440426.5063030762,5155525.6337573975
1442082.6278349578,5187241.578397359
1409969.988736369,5184649.740863818
1440717.578857437,5184382.837873802
1415568.5059042193,5172030.348997593
1442892.542173999,5194555.432165208
1440355.1272201964,5154968.850988474
1442089.842553761,5156206.430025784
1430805.4805169536,5156256.209327789
1429323.9051938308,5179451.300849683
1442132.4057496798,5187390.847238934
1484520.6469858917,5165657.797007592
1372155.1496262322,5070230.867156176
1372155.1496262322,5070230.867156176
1372155.1496262322,5070230.867156176
1372155.1496262322,5070230.867156176
1372155.1496262322,5070230.867156176
1478370.4184037289,5212686.393691072
1921608.518713267,5679472.289195537
1060864.1558364125,4324457.045022906
1059481.9366987771,4324266.809156176
1052588.4067966146,4304380.9380032355
1058847.2667980161,4324706.156279746
1065177.2606611666,4317338.939639922
1246839.948668948,4271610.677863786
1248414.6009696769,4278888.419174613
1247725.8168137637,4272951.690028095
1223469.9041906728,4270988.282432499
1239158.9616010706,4258862.8889531745
1244283.63816934,4290095.308359971
1257308.536110733,4264173.060186334
1245678.339030662,4283590.9080236135
1247801.1617305346,4291776.342646555
1274080.8262808032,4269236.986372619
1271943.3401534543,4260361.369955833
1253261.085629235,4280460.315232879
1241502.464777825,4284871.316015655
1262161.2171831434,4274436.578118192
1242786.7333746525,4271877.063930201
1223207.1066955102,4285014.624532223
1241664.4032146533,4269522.284401181
1268966.1945327788,4268029.953704438
1257907.108008055,4285459.696200148
1265675.7903835392,4254011.671364483
1258711.337369294,4296051.842802538
1247050.5882696991,4267808.47839449
1246233.0148725803,4262858.10997053
1246409.3410385791,4269903.415097375
1258133.7832427544,4285532.201470955
1231507.1621588552,4287477.499516407
1248338.9062197001,4285416.007412533
1231784.941747478,4287637.672837891
975266.0753140273,4197311.420885025
771774.2905353229,4271328.114458298
762815.7775235878,4276489.707109568
763529.5815576327,4275343.239336234
764997.0056106113,4266924.735754866
764997.0056106113,4266924.735754866
764332.8325074933,4266851.224655718
777471.0024515719,4272629.416990172
777471.0024515719,4272629.416990172
782728.3557829334,4266351.269910329
775409.6461952279,4277399.522220806
743973.3464771064,4274262.121827852
743991.6272573329,4272111.507553042
744147.8371794755,4272763.74859098
793289.402545222,4265881.9775091475
809407.8598787582,4262813.60612497
706697.991351714,4257757.770468893
718152.1256196173,4268267.514783355
714601.2518583613,4254059.366525733
714650.8419668257,4254988.356156971
749558.2373314387,4260632.009446989
749558.2373314387,4260632.009446989
755187.202996212,4271950.992688674
755187.202996212,4271950.992688674
755187.202996212,4271950.992688674
740306.8633555974,4282155.378606827
760986.8175829543,4280320.517289952
760351.4907996389,4238505.623677034
788839.313727417,4246666.174495078
783112.990380673,4248756.337895841
785764.6370084998,4238377.418754697
734081.5337560559,4235701.95557104
718710.9248364599,4224224.094814406
745103.7000146385,4226725.729755623
733251.0362645303,4229473.478941185
724778.1186886978,4234057.764732204
725781.5601039673,4225739.292248219
831933.8469164195,4282402.776593759
841678.2142888526,4283698.253011134
847512.6799759896,4279544.141906714
849424.3648300844,4253295.093573933
812655.8609223219,4225603.343556725
828846.3555588886,4238302.515352635
878625.4459571393,4287471.78511744
672282.3855374954,4257185.166287024
682697.2994440221,4269071.88056145
654079.3017680174,4206307.302284479
571237.9721669251,4194107.265570562
695159.9447605282,4256591.921861471
708281.5490956777,4243651.322100928
762802.8736552411,4158813.2164991912
732397.2756462274,4166942.834806163
708180.1222979779,4151410.0688302643
746830.4754821404,4186940.707366832
785030.4696153032,4117331.182277778
823313.447294924,4421306.71872906
821603.1719076319,4400763.643987706
842753.9707618942,4366198.482163771
869234.9629248449,4416773.089673079
804299.1956086905,4409647.198482324
804299.1956086905,4409647.198482324
816532.7890221889,4406306.846822885
819937.6451777774,4388407.199024462
820284.202837044,4385391.586512208
820284.202837044,4385391.586512208
820284.202837044,4385391.586512208
843719.9048942815,4376805.36905947
843313.7371174768,4381076.094085434
843313.7371174768,4381076.094085434
836432.647409517,4391315.899196204
854418.0392663105,4392768.164417663
815555.4534289155,4376054.565730759
818110.1420154667,4365878.271145375
792880.4595816486,4331246.300912882
792736.9923449769,4329746.948548457
789779.7208348605,4343685.943771807
785986.8149537517,4339879.512998389
788987.8673718903,4323640.642398547
767629.1959706921,4326280.7975377645
775449.0964967455,4295099.296269985
810074.4155038182,4335326.74554663
808759.1226085568,4335228.147385664
853260.56145529,4319582.587384498
784571.7802991235,4351420.425453178
770191.9778284284,4358445.977848352
785727.2665355776,4345421.702016207
869993.531653107,4318310.196359399
870061.3602450993,4319054.488401592
863913.8991586828,4324181.60065369
725661.3982341544,4321316.0919456445
739956.4725611891,4323360.759738351
752891.9152330207,4318373.25928669
720137.3164121037,4310700.711796828
753364.0487301236,4304366.855626131
722689.9465048455,4286336.311662957
722689.9465048455,4286336.311662957
724648.2417728216,4283306.3333431445
713373.9669461782,4290923.30873843
722911.336952583,4283516.389249887
707260.79855416785,4290299.771288649
724280.4088231853,4282881.3915226655
701815.4263395285,4310148.158869721
707168.303748399,4300212.352425427
700132.568661189,4281895.321253949
887978.4104591204,4395670.120651338
894909.4940346422,4422179.91438853
892597.0085114436,4405412.010432269
916572.1799100889,4395087.468028938
884401.3412780798,4391883.916069762
796307.3946302533,4191689.3432195736
799335.9028256321,4195157.116468658
799335.9028256321,4195157.116468658
799335.9028256321,4195157.116468658
813571.2845887295,4200989.048721928
786971.4809076794,4198292.920218373
793806.9824377971,4199112.341486395
801037.2503839099,4202779.017868343
801037.2503839099,4202779.017868343
801037.2503839099,4202779.017868343
801037.2503839099,4202779.017868343
832545.2250850691,4205115.073692148
834384.9105560979,4202146.450835315
834384.9105560979,4202146.450835315
834384.9105560979,4202146.450835315
832975.4325530292,4205841.789107741
771036.7732957469,4174571.1531654294
771036.7732957469,4174571.1531654294
779940.060852341,4185822.7666615555
762625.8149122809,4204956.018581974
774525.8353467173,4208592.68857193
741920.9043729621,4214062.03816595
741757.1563924194,4217550.173817456
757632.9028690073,4207289.496621558
755462.9371968552,4205906.852021742
800750.5923517332,4223023.460523067
800750.5923517332,4223023.460523067
800750.5923517332,4223023.460523067
800750.5923517332,4223023.460523067
799234.1666084757,4217632.850053326
806837.4238796287,4218119.2033545785
792437.5486880747,4217737.357052998
782875.2965836753,4217320.637042799
792461.9892081348,4216395.4682590775
792286.0897560461,4215821.278468955
782361.5329614953,4214029.500364707
782361.5329614953,4214029.500364707
784484.9290640707,4208591.485804224
784484.9290640707,4208591.485804224
821896.0876249225,4154204.0280899145
821896.0876249225,4154204.0280899145
820643.9539951677,4150909.543318804
806559.3229393843,4151502.458629088
825666.436206808,4145864.9068956613
825666.436206808,4145864.9068956613
839258.9656957265,4152839.4810740794
789753.1524423645,4131165.5427228576
554582.7109837253,4254802.795288898
603167.2202863924,4268729.240343451
615709.9620694529,4247043.766602012
595912.856833141,4258577.759943019
608925.6711555701,4288578.282215213
531081.296495298,4223192.3261431875
534474.5895025771,4226229.583487265
530498.8285847548,4223726.590932344
697947.4027576006,4063893.4596162834
681223.7699762915,4119578.831022876
663006.503834424,4074936.6079677683
601545.1100845959,4074971.6671178695
623645.4222098502,4039318.859169828
958426.0875894551,4262962.7900433745
955237.6672311869,4258114.6730534565
913734.4861901795,4273946.072724783
927756.4578346744,4259950.37730957
930002.2526888679,4217618.122699815
977976.4062420907,4255367.066882129
1006639.9513478506,4239790.857164745
1036387.4387085108,4212914.2070703115
878662.107907213,4159106.439984557
852005.9088743244,4206406.600874143
874704.246484477,4177056.999785218
875945.9617568064,4154070.1274830247
922125.0882501799,4132627.948885907
929226.4517347992,4167119.275163657
912869.5638704039,4116271.1975068157
840967.4479368757,4083826.2104534595
828489.4652753179,4081918.8001530897
794511.029036125,4114235.09123294
820815.5828266592,4135711.613077934
848386.0023574363,4117384.0562681053
862036.0923356458,4083337.244068799
666240.4319249953,4300083.826002501
673601.8564703561,4292724.689616766
668826.4617871647,4296718.305126283
669299.4516165912,4299321.5087942835
672864.0814770765,4305343.706244298
-1774749.2181692785,5178005.862904753
-1467723.5796769543,5440043.332408853
950404.529572683,4873996.5956122065
1028119.432511813,4773262.195698108
783209.6207851353,4652492.43189885
955665.9145565218,4648892.792025847
945499.0149926039,4652693.109531238
959287.0123465712,4663637.6258830335
947681.1899610766,4651790.713195614
968272.7499628145,4660014.294138719
971699.4192651742,4663072.89122938
987939.0547239296,4663310.302069403
986447.8728321363,4663107.221075798
960294.1408234558,4652723.362844426
926456.2659200337,4701911.701350948
948899.7354372789,4715400.613133261
949911.1093571625,4715395.504062172
952549.3233952825,4702953.194790762
944735.8401829023,4712299.773245316
942289.4619090636,4696753.957911882
508261.6206445113,4345495.778833062
508348.89208386326,4345540.2333521955
586056.8775638873,4427202.840768283
294794.25193030166,4895613.440507407
1445920.3054362216,5226265.862126864
1320651.68055284,5537789.939887214
1327671.7742932427,5517503.083377045
1328799.0681785266,5518599.877445315
1357960.3692605856,5681043.001068813
1272026.277635038,4181084.700617288
1276485.106737787,4189988.3684513457
1371122.2708659528,4141513.94877374
1371019.8120319755,4160505.116867946
1376258.5237246742,4160113.5602427577
1379272.6430787768,4147031.487263513
1248508.9598964492,4224766.394217994
1248091.4862457556,4225800.91181647
1243650.5328752964,4235123.946408563
1248804.1324554973,4225798.639871332
1237362.3097156817,4222134.740729752
1249949.2275127603,4226861.441256232
1248657.882968894,4212508.367121265
1234371.7605146328,4222837.032006932
1244642.2973146501,4242016.13433019
1201615.3613486663,4192788.971562212
1210515.7824155083,4191365.4963486698
1227447.7162804066,4168764.626979476
1220208.1625534159,4178782.5437167115
1206768.0469439174,4166447.2048069136
1198084.2094691882,4188423.3347988073
1206878.1341942695,4165292.2099315403
1211674.9377118195,4180122.5650898293
1232610.5374226207,4188992.7144210595
1202866.363542446,4184823.5527514024
1163803.7888634014,4201570.688752113
1189964.164086974,4207543.79859728
1173630.3024740086,4185352.6400564564
1178200.299026119,4186608.510541032
1052291.442987726,4519707.151920511
1045264.4672722744,4516664.147309592
1053594.0758993053,4522735.85449902
1040871.4026665502,4512790.585759431
1038486.5153692908,4514941.53562673
1039858.3277862353,4517670.2884228835
1042690.4360265438,4529521.30027999
1060903.1269755524,4527505.164561031
1051967.045261028,4525621.494132622
1055543.5773522637,4493924.101339289
1058281.0778716602,4529193.47674647
1057483.2429345206,4532754.833663142
1012679.0841018261,4483150.2353604995
1016767.2631782707,4494218.096831028
1014251.7995186192,4481794.304140125
1023253.8040794351,4504506.417083576
1076822.1891220452,4538952.388953084
1082551.680796358,4520250.428237243
1082192.5254547368,4539181.227385212
1085255.7931991587,4527752.313998615
1084929.5398826385,4531254.886531924
1088876.4395943698,4515931.714260301
1082729.3447776914,4525379.449280786
1078623.6997819832,4529756.755259678
1083885.7441214886,4531576.944802014
1058539.7772592132,4567354.796314428
1037696.5856551029,4540780.947618966
1050214.367234075,4552976.7709853025
1050109.272630731,4552955.76415256
1053976.2414095767,4553019.367017488
996857.4237525174,4462614.908720658
1005544.8491347237,4469333.210987611
999856.2952148308,4464428.845150118
999956.8082323662,4468010.733104662
1043922.3161369934,4585795.283256715
1043752.6955683469,4581493.303695685
1047783.9111364293,4570968.166998813
1149480.1325537916,4668865.223654674
1079434.6456160096,4412718.163446332
1078411.7892768914,4412808.803652836
1067746.2472149662,4468300.309549678
1064842.070619986,4466793.068270212
1066932.7434759894,4469996.210306913
1072693.977840092,4469372.233977403
1067725.9675314715,4466899.912517214
1067466.337263039,4470253.408393175
1063122.4156522807,4467103.064983326
1059441.9112082748,4449874.334213785
1075469.8331519696,4460636.094274709
1061462.747096789,4458430.901621051
1061110.8092317397,4458252.332691925
1050207.2564984632,4459940.786111452
1082309.786256562,4471584.510094462
1058363.2104095405,4451354.852097097
1072574.5162092738,4474084.459777787
1055967.3594982608,4474845.660826866
1049997.8764764683,4459846.153272673
1073121.8043171808,4459320.504980761
1051886.9804576947,4462974.376214027
1050149.224306705,4463876.8401640365
1082171.0032653373,4472152.2411156995
1069511.152237015,4433237.253429073
1059825.7790839174,4436999.430274736
1036483.6063996016,4415473.580498394
1072102.2853458624,4433018.67495255
1027137.757279683,4412772.729367787
976124.6595499326,4427477.10250867
1111802.4850067212,4441845.514452637
1100650.636679806,4448878.794958494
1030824.6043768013,4468242.367992731
1026442.0564120791,4463552.059093015
1027312.9052842289,4460980.46672148
1025715.1003156048,4464855.571043593
1121763.5867486387,4652433.169395304
1121752.8712358207,4653799.802841993
1122338.6500959522,4653187.086200408
1121060.4196418088,4652292.201311516
764481.1941734783,4274747.297389621
773374.4393648404,4269652.021508437
784538.1227535361,4271024.302104893
773359.6744245515,4281848.98015759
770717.1847015154,4284249.608536216
808545.1517980366,4282274.667387648
728697.8539534283,4261549.321243536
709629.9011443738,4258685.135699128
748699.296290996,4283769.973832768
748699.296290996,4283769.973832768
754742.0503758006,4271941.734297897
735991.0245180837,4271598.139573526
735991.0245180837,4271598.139573526
770501.9485296971,4231136.625482358
763569.8826816817,4237671.4921176
754459.2427512171,4243983.281804952
783650.5217272047,4247837.506007754
793177.7141435139,4247427.389268723
742173.1029341667,4228184.060995143
878697.3799805264,4260988.499327291
828842.5202652728,4239157.477173213
669784.7645257274,4254843.950867712
664934.823988164,4255988.048058661
665866.5378373665,4253207.680829105
659229.7202707587,4254025.2840057975
661009.0346814007,4253481.0224809665
661443.047988782,4254972.282665606
662142.8132387885,4254482.873275914
673147.2089737449,4255580.9087075265
664014.5764026842,4251168.750692817
665171.7153398611,4248923.69341356
658169.6567543563,4252455.775012776
656819.8522886382,4252220.707282094
665605.5393674991,4250337.109433806
662506.7825768243,4244782.191490989
662399.5114876274,4245005.344025263
656776.2689662457,4252585.824443715
664267.94243653,4246334.821098514
671794.4223259852,4249900.686000772
664016.8633871758,4242726.7449643165
672535.2589313877,4243003.068549267
686357.495618939,4248660.704123385
684902.3877399808,4249471.902464622
684394.5443105726,4248691.892311211
684423.2864851656,4249103.791514693
661974.1593058156,4241358.913063751
684191.3672023349,4246400.364115517
664905.5805081219,4243051.640520897
660985.2690267245,4244439.588780506
687291.2414681886,4246704.3215373065
660157.5538201251,4243079.575845165
665002.7401289081,4243559.014119864
669510.4913117065,4262709.033177539
660449.4505707406,4262505.341428005
669525.9831495769,4262262.886572728
660397.3286563755,4262433.142899533
664582.4917054517,4270061.577550024
659853.896476789,4271333.589441221
660793.6041254451,4260617.764188445
660094.6157037097,4258159.029847141
682206.704237356,4269524.649991128
661605.3484235081,4259885.894387789
679796.1320373792,4266775.070720596
660142.1821562658,4258393.093234362
661436.940785488,4260083.973810471
660474.8794106445,4264636.425871586
660410.0829376016,4262625.9728115685
655643.94991176,4252797.086225407
654828.6866211513,4251806.911465633
631110.9457994909,4257070.147252849
631591.2110744555,4257051.648653166
656557.421328785,4251562.835327807
654934.1291081205,4251817.289195257
634327.3177991591,4257036.499280717
656231.045756394,4252229.360827048
653751.2850722799,4196560.644746503
682100.848303568,4198983.005678907
649251.9775999375,4236987.814107933
648747.6242031712,4237158.779076518
649648.7814533853,4237234.401083832
653485.5884084405,4238487.40212396
587165.9127689126,4206693.395484403
606490.5031791204,4214120.010511197
604856.4908985449,4216259.691819245
671521.2062755015,4233670.890423102
672861.9055537061,4233057.153724677
670767.88290816,4227334.91148464
700127.7474395988,4254704.904007008
699952.8892257089,4260729.065054329
696528.8764991252,4251643.014872098
